PlasmoDBID,GoTerm
PF10_0363,GO:0004743
NA,GO:0015031
NA,GO:0051082
MAL7P1.300,GO:0006412
MAL7P1.94,GO:0006458
MAL13P1.241,GO:0003924
PFB0370c,GO:0042274
PF14_0652,GO:0003676
PFI1570c,GO:0008270
PF14_0665,GO:0006357
PF10_0267,GO:0008168
PF13_0291,GO:0005634
PF10_0357,GO:0005524
PF14_0450,GO:0005524
PF14_0266,GO:0005792
PF11_0465,GO:0003924
PFB0895c,GO:0006281
PFL1350w,GO:0003723
NA,GO:0020007
PF13_0087,GO:0031515
PF11_0041,GO:0005634
PFB0695c,GO:0004467
PFD0085c,GO:0008152
PF14_0051,GO:0016887
PFB0130w,GO:0005739
PF14_0613,GO:0003779
PFD0800c,GO:0016480
PF14_0723,GO:0044312
PF07_0018,GO:0016301
PFL2545c,GO:0004842
PFD0340c,GO:0016459
PFL1810w,GO:0008270
PFD0770c,GO:0005840
PF14_0584,GO:0042274
MAL13P1.227,GO:0010564
PF14_0354,GO:0005524
PFF1190c,GO:0016020
PFI1555w,GO:0016021
PF13_0238,GO:0051260
PF11_0007,GO:0020013
PF10_0332,GO:0005622
PF07_0088,GO:0006412
MAL7P1.21,GO:0006260
MAL8P1.148,GO:0005737
PFA0525w,GO:0005667
PFF1580c,GO:0020030
PFI0070w,GO:0020033
PF11_0519,GO:0020003
PF14_0606,GO:0019843
PF13_0139,GO:0005525
PF14_0481,GO:0008276
PFL1110c,GO:0005952
PF07_0088,GO:0003735
MAL7P1.145,GO:0006260
PFL0430w,GO:0045039
PFB0875c,GO:0000398
PFI0910w,GO:0005634
PF13_0209,GO:0007165
PF13_0307,GO:0016020
PFL2505c,GO:0005515
PFL0425c,GO:0016020
PFE1275c,GO:0003723
PFC0155c,GO:0005665
PF11_0435,GO:0016021
PF14_0558,GO:0016459
PFE0610c,GO:0032147
PFD0900w,GO:0005085
PFD0165w,GO:0016579
PFI0355c,GO:0009376
PF07_0129,GO:0006631
PFC0160w,GO:0008270
PF08_0054,GO:0005634
PF10_0105,GO:0003735
MAL13P1.279,GO:0005524
PFE1550w,GO:0005739
PFB0325c,GO:0005739
PFB0520w,GO:0006468
PFI0690c,GO:0003774
PFC0720w,GO:0007049
PFD0830w,GO:0055114
PFE0465c,GO:0005730
PFC0535w,GO:0006412
PF11_0414,GO:0003684
PF11_0370,GO:0005737
PFB0190c,GO:0016020
PFF1250w,GO:0005737
PF10_0158,GO:0043087
PF11_0395,GO:0004383
PF11_0358,GO:0006360
PFE0715w,GO:0005737
PFD1005c,GO:0020002
PF08_0034,GO:0005515
PF13_0218,GO:0005319
PF10_0279,GO:0006413
PF13_0323,GO:0005515
PF14_0474,GO:0046872
PFL2080c,GO:0016740
PF11_0520,GO:0020035
PF14_0473,GO:0008408
MAL7P1.149,GO:0005201
PFA0125c,GO:0016337
PFC0740c,GO:0008270
MAL13P1.216,GO:0003678
PFF0340c,GO:0045454
PFD0025w,GO:0020036
PFD0540c,GO:0005516
PFI1185c,GO:0006817
MAL7P1.159,GO:0020011
PFI0180w,GO:0051258
PFC0510w,GO:0008270
PFL2630w,GO:0020033
MAL7P1.125,GO:0003677
PF10_0154,GO:0004748
PF14_0470,GO:0020011
PF13_0305,GO:0003746
PF14_0020,GO:0005829
PFL2610w,GO:0016020
MAL13P1.279,GO:0007049
PFE0975c,GO:0005622
PF11_0090,GO:0005730
MAL13P1.130,GO:0005515
PF08_0092,GO:0008168
PF10_0204,GO:0050567
PFL0545w,GO:0008017
PFD0035c,GO:0020036
PFL0735w,GO:0000413
PF14_0393,GO:0005634
NA,GO:0005882
PFL2125c,GO:0004003
PF14_0273,GO:0006396
PFE0100w,GO:0008270
PF13_0271,GO:0042626
PFL0675c,GO:0008878
PF07_0088,GO:0015935
PFL1255c,GO:0020011
PFE1070c,GO:0016459
PF14_0671,GO:0006850
PFL2070w,GO:0031338
PFE0805w,GO:0015662
PF13_0199,GO:0005737
PFL2465c,GO:0005524
PFL0275w,GO:0005737
PF11_0145,GO:0004462
PF11_0192,GO:0005634
PFF0970w,GO:0008270
PF11_0356,GO:0016788
PFI0075w,GO:0020035
PF14_0505,GO:0005634
PFL0400w,GO:0005840
PF13_0037,GO:0004004
PF08_0017,GO:0006817
PF11_0131,GO:0003677
PFD0470c,GO:0006260
PFI0610w,GO:0006355
PFF0495w,GO:0003735
PF13_0232,GO:0005737
PFL2665c,GO:0016337
PFE0765w,GO:0030492
PFB0826c,GO:0005634
PF07_0041,GO:0043565
PF11_0043,GO:0003735
PF14_0406,GO:0006414
PF14_0207,GO:0005666
PFL1725w,GO:0006818
PFF1085c,GO:0006364
PF10_0078,GO:0032958
PF11_0052,GO:0031201
PF14_0004,GO:0020035
PFE1195w,GO:0046982
PF10_0361,GO:0005516
PF11_0208,GO:0005829
PFE0240w,GO:0016020
PF11_0062,GO:0000786
PF14_0616,GO:0004222
PFL1795c,GO:0016020
PFL1785c,GO:0016020
PFA0225w,GO:0050992
PFL1045w,GO:0006457
PFI0430c,GO:0007155
PF10_0164,GO:0020005
PF14_0529,GO:0030117
PF10_0405,GO:0020003
PFI1735c,GO:0033644
PFA0555c,GO:0006221
PF10_0234,GO:0005634
PF13_0159,GO:0003824
PFE1220w,GO:0000166
PFE0340c,GO:0016021
PFF1105c,GO:0009423
PF10_0077,GO:0006413
PF10_0337,GO:0005622
PF11_0382,GO:0005840
PFA0080c,GO:0020013
PF14_0716,GO:0006511
MAL7P1.28,GO:0004526
PF07_0068,GO:0031071
PFB0750w,GO:0016192
PFC0710w-a,GO:0000287
PFC0710w-b,GO:0000287
PFF1130c,GO:0005739
PF11_0061,GO:0003677
PFA0590w,GO:0043295
MAL13P1.297,GO:0003924
PFA0420w,GO:0016021
PFB0010w,GO:0020033
PF10_0216,GO:0005385
PF11_0313,GO:0006412
PFC0815c,GO:0003779
PFE0455w,GO:0020011
PFI1620c,GO:0005815
PF13_0224,GO:0003735
PF14_0660,GO:0005737
PFE1150w,GO:0020020
PF13_0150,GO:0008270
PFB0605w,GO:0007165
PF13_0097,GO:0003700
PFD1000c,GO:0016337
PFI0815c,GO:0008689
PFD1015c,GO:0020002
PF10_0221,GO:0005515
PFE1130w,GO:0015095
PF08_0125,GO:0000930
MAL8P1.380,GO:0008270
PFC1105w,GO:0020013
PF08_0087,GO:0046982
MAL8P1.216,GO:0020036
PF11_0438,GO:0005840
PFB0630c,GO:0005634
PFI0465c,GO:0005737
PF14_0327,GO:0006508
PFF1560c,GO:0020033
MAL13P1.169,GO:0006886
PFD0995c,GO:0020013
PFF0010w,GO:0050839
PF14_0385,GO:0005524
PFL1710c,GO:0003924
PF08_0107,GO:0020033
PF10_0169,GO:0009298
PF14_0265,GO:0005737
PFI0420c,GO:0009982
PFF1025c,GO:0042819
PFI1630c,GO:0006350
PF10_0359,GO:0016020
PFC0915w,GO:0005737
MAL7P1.187,GO:0020002
NA,GO:0006351
PF11_0218,GO:0003779
MAL7P1.55,GO:0004872
PF07_0102,GO:0007165
PFF1415c,GO:0006457
PFD0210c,GO:0005515
PF08_0038,GO:0006412
PFL0035c,GO:0020011
MAL7P1.55,GO:0020013
PF10_0116,GO:0004392
PFF0715c,GO:0006281
PFE0775c,GO:0016021
PFI0680c,GO:0020011
PF10_0155,GO:0005737
PFF1070c,GO:0016740
NA,GO:0006412
MAL13P1.225,GO:0005739
PF08_0008,GO:0020009
PF14_0686,GO:0016020
PF11_0181,GO:0006437
PFD0360w,GO:0006354
PF11_0131,GO:0017111
PFB0730w,GO:0006338
PF08_0075,GO:0006412
PFC0080c,GO:0020011
PF14_0495,GO:0005515
PFF0530w,GO:0005737
PFA0340w,GO:0003824
PF11_0317,GO:0003690
MAL7P1.97,GO:0016021
PF14_0242,GO:0042254
MAL8P1.219,GO:0020036
PF10_0155,GO:0006096
PF14_0479,GO:0005622
PF14_0038,GO:0005739
NA,GO:0020011
PF14_0079,GO:0006355
PFL2040w,GO:0005516
PFF0095c,GO:0005737
PFC0506w,GO:0005737
PF13_0229,GO:0005506
PFD0310w,GO:0020005
PFC0270w,GO:0051879
PF10_0103,GO:0003729
PF14_0792,GO:0008270
PF14_0133,GO:0020011
PF14_0165,GO:0004482
PF13_0169,GO:0016021
PFA0080c,GO:0020033
PF13_0176,GO:0006281
PFD0600c,GO:0006412
PFL1900w,GO:0006355
MAL7P1.55,GO:0016337
PFL1150c,GO:0003735
PFL0210c,GO:0006452
PFA0135w,GO:0009986
PF11_0195,GO:0005885
PF08_0007,GO:0016740
PF10_0168-a,GO:0016020
PF10_0168-b,GO:0016020
PF14_0321,GO:0005524
PFL0625c,GO:0005852
PFE1355c,GO:0036459
PFL2245w,GO:0005525
MAL13P1.51,GO:0015031
PFL2390c,GO:0005634
PFL2245w,GO:0005622
PFI0020w,GO:0020035
PFI0575c,GO:0008237
PFC0745c,GO:0004175
PF13_0327,GO:0016020
PF11_0232,GO:0016459
PFA0640c,GO:0042254
PF11_0007,GO:0020033
PFF0420c,GO:0005839
PFF1445c,GO:0006511
PFF1495w,GO:0005737
MAL7P1.206,GO:0005524
PF14_0317,GO:0016021
MAL13P1.231,GO:0016020
PF10_0241,GO:0005737
PF14_0266,GO:0006810
PF11_0266,GO:0005515
PF11_0272,GO:0003723
PFD1110w,GO:0046872
PFD0935c,GO:0031079
PF11_0106,GO:0003735
PFE0495w,GO:0005634
PFA0045c,GO:0020003
PF10_0211,GO:0016021
PF13_0210,GO:0006897
PFF0860c,GO:0005634
MAL13P1.283,GO:0006457
PFE0215w,GO:0020011
PF08_0087,GO:0008565
PF14_0076,GO:0042540
PFF0855c,GO:0020035
PFC0040w,GO:0020002
MAL8P1.30,GO:0016021
MAL13P1.137,GO:0005524
PF11_0097,GO:0004776
PFL2430c,GO:0044237
PF14_0281,GO:0004190
PFL0675c,GO:0008415
PFL0520c,GO:0005634
PFC0831w,GO:0004807
NA,GO:0005737
PF14_0671,GO:0005739
PF11_0351,GO:0005739
PFA0520c,GO:0051082
PFL1310c,GO:0004004
PFC0380w,GO:0005737
PFD0170c,GO:0005737
PF13_0096,GO:0036459
PF11_0164,GO:0000413
PFD0720w,GO:0003677
PFA0505c,GO:0008270
PF10_0211,GO:0008137
NA,GO:0005096
PFL0495c,GO:0016021
PF14_0631,GO:0005509
PFD0455w,GO:0032040
PFI1470c,GO:0020011
NA,GO:0016887
PF14_0136,GO:0017183
PF13_0349,GO:0032553
PF14_0309,GO:0004719
PFI1670c,GO:0046961
PF14_0223,GO:0006457
PF10_0205,GO:0016020
MAL13P1.213,GO:0003899
PFE1215c,GO:0005525
PFC0495w,GO:0006508
PF11_0165,GO:0020020
MAL13P1.251,GO:0006420
PFL1320w,GO:0016020
PF07_0104,GO:0005524
PF11_0424,GO:0003779
PFE1240w,GO:0005506
PF14_0664,GO:0004075
PFD0080c,GO:0044538
PF14_0304,GO:0008536
PF14_0165,GO:0020011
PF13_0003,GO:0050839
PFL2485c,GO:0005524
PFF0815w,GO:0008924
MAL7P1.50,GO:0009405
PFC0520w,GO:0005838
PFI0155c,GO:0005773
PFF1595c,GO:0016021
MAL13P1.44,GO:0006470
PFC0175w,GO:0016567
PFE0370c,GO:0020026
PF11_0050,GO:0007165
MAL13P1.258,GO:0043169
PF08_0041,GO:0008168
MAL8P1.80,GO:0005737
PFI0690c,GO:0005524
PFE0195w,GO:0006812
PF10_0111,GO:0005634
PF11_0293,GO:0003713
PFF1580c,GO:0016337
PFD0785c,GO:0004386
PFB0279w,GO:0005737
PFB0280w,GO:0005737
PF07_0113,GO:0005739
MAL7P1.58,GO:0016021
MAL8P1.22,GO:0004659
PFL1085w,GO:0003700
PFF0725w,GO:0005737
PF14_0613,GO:0016020
PF10_0400,GO:0020035
PFL1655c,GO:0006260
PFL2560c,GO:0005524
PFI0670w,GO:0005737
MAL8P1.48,GO:0000375
MAL8P1.76,GO:0007131
PF07_0037,GO:0020020
PF10_0311,GO:0005515
PFB0040c,GO:0020013
PFA0040w,GO:0020013
PF13_0273,GO:0016787
PF13_0198,GO:0016020
PFD0669c,GO:0016021
PF14_0772,GO:0020013
PF11_0313,GO:0042254
PF11_0093,GO:0006351
MAL7P1.228,GO:0030430
PF14_0369,GO:0035434
MAL13P1.25,GO:0005737
PF10_0037,GO:0003779
PF13_0171,GO:0003735
PFL2040w,GO:0003779
PFL1520w,GO:0005681
MAL13P1.246,GO:0016021
PFL1380w,GO:0001522
PFB0090c,GO:0006457
NA,GO:0007165
PFL0110c,GO:0005739
PF14_0559,GO:0006355
PFI0065w,GO:0020003
PFA0050c,GO:0020002
NA,GO:0005737
PF11_0468,GO:0008168
PFA0205w,GO:0006810
PF11_0140,GO:0016020
PFC0556c,GO:0020011
PF11_0294,GO:0006096
PFF0645c,GO:0020008
PF14_0177,GO:0003677
PFC0910w,GO:0005634
PF13_0314,GO:0008270
PFD0735c,GO:0005524
PF08_0132,GO:0055114
PF10_0039,GO:0007010
PFL1480w,GO:0005654
PF11_0015,GO:0031072
PFE0020c,GO:0020035
PFB0290c,GO:0006383
MAL7P1.50,GO:0004872
PF10_0221,GO:0019288
PFC0975c,GO:0016018
PFL2425w,GO:0030123
PF07_0065,GO:0055085
PF10_0221,GO:0046429
PF07_0021,GO:0005737
PF11_0436,GO:0004109
PF11_0337,GO:0005622
PF11_0184,GO:0004519
PF11_0183,GO:0006405
PF14_0048,GO:0032313
PFE1445c,GO:0016021
PF13_0095,GO:0006268
PF14_0476,GO:0005524
PF07_0067,GO:0015031
PFE0900w,GO:0000151
PF14_0081,GO:0003677
PFC0365w,GO:0051082
PFA0425c,GO:0006457
PFB0720c,GO:0006267
PF10_0099,GO:0008270
PF14_0577,GO:0005737
PFC0860w,GO:0005871
PF08_0041,GO:0042254
PF13_0149,GO:0031497
PFL0560c,GO:0008094
PF11_0337,GO:0003735
PFI1175c,GO:0003676
NA,GO:0005509
PF14_0756,GO:0016020
PFL0350c,GO:0016459
PFE1640w,GO:0016021
PF14_0593,GO:0016021
PF10_0290,GO:0016020
PF08_0049,GO:0005732
PFL1115w,GO:0031965
PF14_0132,GO:0006412
PF08_0071,GO:0005515
PF11_0529,GO:0020036
PF13_0174,GO:0006888
PF11_0286,GO:0045454
PF10_0127,GO:0008270
PFA0295c,GO:0016020
NA,GO:0003779
PF14_0660,GO:0016791
PFL0580w,GO:0006260
PF08_0106,GO:0004872
PF10_0157,GO:0005576
PF14_0783,GO:0006260
NA,GO:0006412
PFF0485c,GO:0018345
PF14_0753,GO:0020011
PF13_0237,GO:0007049
PF13_0155,GO:0016021
PF14_0383,GO:0003677
PF10_0406,GO:0020030
PFD1110w,GO:0005515
MAL13P1.270,GO:0004175
PF11_0395,GO:0005887
PF10_0137,GO:0050577
PF14_0221,GO:0005525
PFI1640c,GO:0005524
PFD0340c,GO:0003779
PF10_0085,GO:0003723
PF14_0266,GO:0020037
PFL2110c,GO:0005544
PF13_0012,GO:0020005
PFB0265c,GO:0005634
PFF0770c,GO:0003824
PFL1475w,GO:0008152
PF11_0053,GO:0043044
MAL13P1.84,GO:0004672
MAL13P1.470,GO:0005634
PF11_0478,GO:0003777
PFB0260w,GO:0006511
PFE1405c,GO:0003743
PFL2665c,GO:0020013
PFF0895w,GO:0019752
PFI0245c,GO:0016020
NA,GO:0006351
PF11_0094,GO:0005576
PFE1365w,GO:0016020
MAL13P1.243,GO:0003924
PFE0630c,GO:0005515
PF11_0477,GO:0003677
NA,GO:0016192
PF14_0541,GO:0020020
PF07_0100,GO:0042781
MAL7P1.146,GO:0005737
MAL13P1.279,GO:0005634
PF10_0161,GO:0003924
PF14_0390,GO:0006350
PFL1950w,GO:0050839
PFE1095w,GO:0005524
PFC0190c,GO:0031982
PFI0035c,GO:0020013
PF10_0160,GO:0005739
PF10_0001,GO:0009405
PF14_0713,GO:0005681
PFL1235c,GO:0016020
PFA0155c,GO:0042147
PF11_0261,GO:0020011
PF08_0086,GO:0003676
PF11_0466,GO:0016021
PF14_0692,GO:0008270
PF14_0541,GO:0016020
PFB0360c,GO:0050776
PFF1085a,GO:0005750
PFE1545c,GO:0008154
MAL13P1.124,GO:0005874
PFL0545w,GO:0007018
PF11_0480,GO:0010468
PF11_0293,GO:0043565
PF10_0316,GO:0006506
PF13_0060,GO:0005524
PF10_0355,GO:0004872
PFA0070c,GO:0020036
PF14_0622,GO:0005886
PF11_0161,GO:0006508
PF13_0071,GO:0005737
PFL0480w,GO:0004418
PFI0790w,GO:0030508
PF11_0279,GO:0051028
PF14_0065,GO:0016021
PFB0275w,GO:0016021
MAL13P1.120,GO:0006397
PF11_0316,GO:0005737
PFA0470c,GO:0035556
PFI0515w,GO:0018342
MAL13P1.137,GO:0003774
PFB0635w,GO:0051082
PF07_0033,GO:0005737
PF13_0051,GO:0001522
PFL1420w,GO:0030430
PFI1540w,GO:0003779
PF10_0024,GO:0016020
PFD0445c,GO:0005737
PFA0290w,GO:0003677
MAL13P1.70,GO:0020011
PF14_0341,GO:0004347
PF13_0233,GO:0003774
PFD1010w,GO:0020033
PFI0510c,GO:0006261
PF10_0209,GO:0004004
PFL2510w,GO:0004568
PFF1595c,GO:0016337
PF14_0270,GO:0000315
PF14_0783,GO:0005634
PF14_0127,GO:0042493
PF11_0008,GO:0020002
PF13_0269,GO:0006072
MAL13P1.23-a,GO:0046873
MAL13P1.23-b,GO:0046873
PF11_0284,GO:0008168
PFD0430c,GO:0020005
PFI1240c,GO:0005737
PFL1425w,GO:0006457
PFA0125c,GO:0009405
PF08_0026,GO:0008270
NA,GO:0007186
PF14_0641,GO:0070402
PF14_0501,GO:0005737
NA,GO:0003677
PF10_0379,GO:0008152
PF11_0095a,GO:0006729
PFB0175c,GO:0030687
PFC0510w,GO:0004842
MAL13P1.318,GO:0005840
MAL8P1.160,GO:0005524
PFI0035c,GO:0020002
PFI1510w,GO:0006364
PF14_0159,GO:0003924
PF10_0363,GO:0020011
PFA0385w,GO:0020011
PF14_0264,GO:0005524
PFL2615w,GO:0020003
MAL13P1.310,GO:0005730
PFB0805c,GO:0016192
PF13_0190,GO:0001671
PFL1745c,GO:0003723
PFE0285c,GO:0042787
PFB0220w,GO:0030580
PFL0565w,GO:0051082
PFI1830c,GO:0009405
MAL13P1.86,GO:0005737
PFL1290w,GO:0044822
PFL0505c,GO:0005768
PFI1705w,GO:0006506
PF11_0429,GO:0016568
PFD0400w,GO:0005524
PFI1110w,GO:0004356
PF10_0307,GO:0006281
PFB0250w,GO:0005634
PFI1780w,GO:0020002
MAL13P1.209,GO:0006412
PFL0895c,GO:0003924
PF14_0352,GO:0055114
MAL13P1.329,GO:0016021
MAL13P1.23-a,GO:0055085
MAL13P1.23-b,GO:0055085
PF14_0284,GO:0000166
PF14_0416,GO:0008270
PF11_0524,GO:0017070
PFI0540w,GO:0006413
PFB0520w,GO:0005524
PF14_0441,GO:0006086
PF14_0598,GO:0051287
PFB0815w,GO:0016020
PF08_0087,GO:0005643
PF14_0589,GO:0004832
PF13_0152,GO:0006342
MAL8P1.113,GO:0008233
PFE1345c,GO:0006270
PF14_0543,GO:0008233
PFL2585c,GO:0020035
PFL0692c,GO:0016020
PFL0695c,GO:0016020
PFC0270w,GO:0051087
PFI0370c,GO:0008537
PF07_0023,GO:0006260
PF10_0177a,GO:0005737
PFL0780w,GO:0046168
PF11_0272,GO:0015935
PFC0275w,GO:0005739
PFD1230c,GO:0020036
PF11_0204,GO:0003700
PF14_0063,GO:0004252
PF11_0469,GO:0005524
PFC0250c,GO:0006281
MAL7P1.202,GO:0005643
PF14_0537,GO:0005737
PFC0885c,GO:0006810
PF14_0363,GO:0016020
PF08_0076,GO:0022627
PF14_0006,GO:0020035
PF14_0690,GO:0004407
PFL2375c,GO:0005739
PF13_0187,GO:0008270
MAL8P1.110,GO:0006412
PFI1765c,GO:0009405
PF10_0140,GO:0016020
PF14_0017,GO:0016787
MAL7P1.17,GO:0006413
PF11_0305,GO:0008649
PFI0715w,GO:0006368
PF14_0277,GO:0005198
PFE1400c,GO:0030117
PFD1160w,GO:0020003
PF10_0214,GO:0003676
MAL13P1.302,GO:0008270
PF13_0321,GO:0008270
MAL13P1.134,GO:0005524
MAL7P1.79,GO:0006783
PF14_0349,GO:0003824
PF14_0368,GO:0009408
MAL13P1.338,GO:0003723
PFI1420w,GO:0006186
PFC0380w,GO:0008270
PFL1435c,GO:0000146
PFB0065w,GO:0016020
PFL0840c,GO:0020011
PF11_0352,GO:0003756
PF14_0339,GO:0006576
PF13_0083,GO:0009249
PFF1105c,GO:0004107
MAL8P1.83,GO:0005852
PF10_0322,GO:0006597
PFI1640c,GO:0032196
PFF0860c,GO:0003677
PFC0315c,GO:0000090
PFF0450c,GO:0046873
PFA0450c,GO:0006378
PFC0470w,GO:0004832
PFI0215c,GO:0005787
PF08_0054,GO:0005515
PF14_0378,GO:0006633
PFF1330c,GO:0006626
MAL8P1.83,GO:0003743
PF11_0516,GO:0020036
PFC0060c,GO:0004674
MAL13P1.140,GO:0016459
PFL0360c,GO:0016020
PF14_0038,GO:0055114
PF10_0348,GO:0005515
PFI0855w,GO:0005524
PFI1240c,GO:0005524
PFC0340w,GO:0071897
PF07_0132,GO:0020036
MAL8P1.126,GO:0009266
PF14_0576,GO:0000338
PF11_0021,GO:0020035
PF11_0416,GO:0000146
PFF1015w,GO:0006352
PFL1960w,GO:0004872
PFD0335c,GO:0008097
PF14_0367,GO:0046872
PF14_0081,GO:0006139
PFC0840w,GO:0005887
PFF0395c,GO:0005768
PFB0675w,GO:0020011
PFI1250w,GO:0045454
PFL2625w,GO:0020003
PF11_0429,GO:0003677
PF11_0173,GO:0008250
PF11_0396,GO:0005737
NA,GO:0016021
PF14_0665,GO:0016592
MAL13P1.535,GO:0020013
PF13_0100,GO:0020011
PFI1830c,GO:0016337
PF14_0399,GO:0005622
PF14_0376,GO:0016020
MAL8P1.127,GO:0005737
PF14_0348,GO:0006508
PFB0105c,GO:0016020
MAL8P1.56,GO:0016020
PFD1145c,GO:0005515
PFI1810w,GO:0020033
PF10_0388,GO:0051082
MAL7P1.19,GO:0005794
PF10_0297,GO:0007059
PFB0880w,GO:0055114
PFC0525c,GO:0018105
PF13_0119,GO:0016020
MAL13P1.22,GO:0006281
PF11_0521,GO:0004872
PF08_0084,GO:0005685
MAL13P1.144,GO:0006413
PFF0800w,GO:0030260
PF10_0090,GO:0008152
PFL0030c,GO:0009405
PFC0805w,GO:0006366
PFC0581w,GO:0005737
PFI1250w,GO:0006662
PF11_0143,GO:0005525
PF14_0345a,GO:0005525
NA,GO:0005516
PF14_0384,GO:0004037
PF14_0162,GO:0005524
PFE1150w,GO:0005524
MAL8P1.75,GO:0045116
PFL1185c,GO:0004408
PFF0155w,GO:0034551
PFL2250c,GO:0004683
MAL7P1.37,GO:0003714
PFL0120c,GO:0000413
PF11_0239,GO:0005524
MAL8P1.142,GO:0051603
PF11_0202,GO:0016192
PFD1015c,GO:0020030
MAL8P1.55,GO:0006413
PF14_0386,GO:0006810
PFF0500c,GO:0005681
MAL13P1.344,GO:0016887
MAL8P1.14,GO:0051205
PF14_0500,GO:0005484
MAL13P1.35,GO:0017069
PFL1940w,GO:0003860
PF11_0071,GO:0016887
PF13_0271,GO:0016020
PFI1050c,GO:0051536
PF10_0403,GO:0020013
PFF0865w,GO:0003677
PF11_0201,GO:0016020
NA,GO:0005524
NA,GO:0003676
PFL0855c,GO:0005576
PFL0410w,GO:0046907
PFC0890w,GO:0005484
PF14_0244,GO:0042626
MAL13P1.126,GO:0018345
PF14_0373,GO:0055114
MAL13P1.76,GO:0006289
PFE1350c,GO:0004842
PFC0210c,GO:0009986
MAL8P1.92,GO:0005524
PF14_0142,GO:0005515
PF14_0725,GO:0005874
PFC0345w,GO:0008270
PF14_0560,GO:0005739
PF11_0460,GO:0003977
PFF0420c,GO:0019773
PF11_0160,GO:0042800
PF13_0264,GO:0008641
PFL2660w,GO:0020033
PFL1590c,GO:0003924
MAL13P1.271,GO:0016471
PF14_0440,GO:0016020
PF11_0256,GO:0006086
PF13_0211,GO:0006468
PFD1037w,GO:0015031
MAL7P1.213,GO:0020035
PF10_0224,GO:0005524
PFA0480w,GO:0006432
PF11_0394,GO:0005886
PFE0328w,GO:0005737
PFD0265w,GO:0017070
PF08_0010,GO:0016020
MAL7P1.158,GO:0045900
NA,GO:0000166
PF11_0342,GO:0005737
PFA0220w,GO:0000502
PF14_0587,GO:0005634
PF14_0259,GO:0006396
PFL1710c,GO:0020011
PF11_0290,GO:0003774
PF11_0349,GO:0005634
PF10_0057,GO:0004004
PFC0126c,GO:0051537
PF14_0334,GO:0006537
PF07_0095,GO:0000287
PFI0295c,GO:0016441
PFF0380w,GO:0005201
PFA0545c,GO:0005663
PFF0265c,GO:0005509
PFC0831w,GO:0020011
PFB0140w,GO:0016020
PF08_0015,GO:0005737
MAL13P1.515,GO:0020036
PFC0380w,GO:0004725
PF14_0648,GO:0005737
PFL1740w,GO:0020011
PF14_0314,GO:0051082
PF11_0211,GO:0020011
PF14_0720,GO:0003723
PFE0900w,GO:0050999
PF11_0225,GO:0006810
PFB0485c,GO:0020011
PF11_0087,GO:0000150
PF13_0022,GO:0006355
PFL0670c,GO:0005524
PFC0815c,GO:0005737
PF11_0293,GO:0005829
PF14_0558,GO:0003779
PF11_0286,GO:0005788
PFD1245c,GO:0050839
PFI0823w,GO:0016020
PFD0625c,GO:0020013
PF10_0226,GO:0016020
PF13_0328,GO:0030337
MAL13P1.274,GO:0005634
MAL8P1.23,GO:0004842
MAL13P1.296,GO:0005576
PFE0255w,GO:0007015
PFB0525w,GO:0005737
MAL7P1.139,GO:0005634
MAL13P1.115,GO:0005634
PFF0355c,GO:0006512
PF14_0425,GO:0005737
PFL1125w,GO:0015917
PF10_0343,GO:0020003
PF08_0079,GO:0006413
PF14_0520,GO:0050661
PFE1100w,GO:0006351
PFL1975c,GO:0006379
PFL1970w,GO:0004872
PFF1380c,GO:0005524
MAL7P1.84,GO:0016020
PF10_0240,GO:0005524
PF10_0111,GO:0004298
PFI1160w,GO:0020011
PFD0020c,GO:0050839
PF11_0469,GO:0006350
PFD0200c,GO:0003700
PFE0030c,GO:0016020
PF13_0033,GO:0004175
NA,GO:0005739
MAL13P1.203,GO:0005634
NA,GO:0005509
PF14_0695,GO:0006351
PFL1550w,GO:0017086
PFL1180w,GO:0003682
PF07_0029,GO:0005515
PF14_0493,GO:0006897
PFL0025c,GO:0020003
MAL7P1.17,GO:0003924
PF10_0311,GO:0004864
PF14_0189,GO:0005737
PFL2065c,GO:0015450
PFB0285c,GO:0016020
MAL13P1.281,GO:0005524
PFA0110w,GO:0020003
NA,GO:0015662
MAL13P1.240,GO:0005874
PF13_0082,GO:0016021
PF11_0156,GO:0005737
PF14_0766,GO:0020002
PF14_0477,GO:0005515
PF11_0257,GO:0006629
PFF0585c,GO:0016021
PFC1045c,GO:0005515
MAL13P1.200,GO:0003735
PF13_0144,GO:0006089
PF10_0218,GO:0005759
PF14_0264,GO:0016020
PF14_0232,GO:0008692
PFL1245w,GO:0004839
PF13_0045,GO:0022627
PFD0935c,GO:0016779
PF14_0046,GO:0005783
PF11_0203,GO:0004222
MAL7P1.217,GO:0020036
PF08_0029,GO:0016020
MAL13P1.92,GO:0015935
PFL0460w,GO:0003723
PFD0005w,GO:0016021
MAL8P1.34,GO:0000166
PFF1155w,GO:0046835
PF14_0500,GO:0016020
PF11_0071,GO:0043141
PF14_0003,GO:0016020
PF10_0371,GO:0003774
PF10_0142,GO:0016020
PFA0370w,GO:0003746
PFC1035w,GO:0005737
PF10_0190,GO:0005581
PF14_0709,GO:0006412
PFE0475w,GO:0006421
PFB0210c,GO:0015149
MAL13P1.13,GO:0006350
PF11_0091,GO:0006355
PF14_0119,GO:0006308
PF13_0051,GO:0009451
PF08_0086,GO:0003755
